IP,Time,URL,Status,Method,HTTP
10.128.2.1,2017-12-14 13:20:36,/,302,GET,HTTP/1.1
10.128.2.1,2017-12-14 13:20:36,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 15:16:39,/robots.txt,404,GET,HTTP/1.1
10.130.2.1,2017-12-14 15:16:39,/,302,GET,HTTP/1.1
10.130.2.1,2017-12-14 15:16:40,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 15:31:33,/home.php,302,GET,HTTP/1.1
10.131.0.1,2017-12-14 15:31:33,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 15:31:33,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-14 15:31:33,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-14 15:31:34,/css/normalize.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 15:31:34,/css/main.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 15:31:34,/css/style.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-14 15:31:34,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-14 15:31:34,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 15:31:34,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-14 15:31:35,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.128.2.1,2017-12-14 15:31:36,/img/ruet.png,200,GET,HTTP/1.1
10.128.2.1,2017-12-14 15:32:01,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 15:32:03,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 15:32:04,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 15:32:06,/home.php,302,GET,HTTP/1.1
10.130.2.1,2017-12-14 15:32:06,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 15:44:56,/,302,GET,HTTP/1.1
10.130.2.1,2017-12-14 15:44:56,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 17:58:47,/,302,GET,HTTP/1.1
10.130.2.1,2017-12-14 17:58:47,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 17:59:35,/,302,GET,HTTP/1.1
10.128.2.1,2017-12-14 17:59:36,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-14 19:00:47,/,302,GET,HTTP/1.1
10.130.2.1,2017-12-14 19:00:48,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 19:49:28,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-14 19:49:28,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:05:44,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:05:44,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:05:45,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:05:45,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:05:45,/css/normalize.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 20:05:45,/css/main.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:05:45,/css/style.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 20:05:45,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:05:46,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:05:47,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 20:05:47,/img/ruet.png,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:05:50,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:06:02,/process.php,302,POST,HTTP/1.1
10.131.0.1,2017-12-14 20:06:03,/login.php?value=fail,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:06:23,/process.php,302,POST,HTTP/1.1
10.131.0.1,2017-12-14 20:06:23,/login.php?value=fail,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:14:00,/sign.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-14 20:14:19,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:14:17,/action.php,302,POST,HTTP/1.1
10.131.0.1,2017-12-14 20:14:19,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:14:26,/process.php,302,POST,HTTP/1.1
10.131.0.1,2017-12-14 20:14:26,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:14:27,/bootstrap-3.3.7/js/bootstrap.js,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:14:27,/js/vendor/moment.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:14:38,/archive.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:14:50,/contest.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:15:19,/compiler.php,200,GET,HTTP/1.1
chmod:,2017-12-14 20:15:19,,No,'a.out':,
chmod:,2017-12-14 20:15:19,,No,'error.txt':,
rm:,2017-12-14 20:15:19,,No,'*.o':,
10.131.0.1,2017-12-14 20:15:47,/compile.php,200,POST,HTTP/1.1
10.131.0.1,2017-12-14 20:15:54,/compiler.php,200,GET,HTTP/1.1
chmod:,2017-12-14 20:15:54,,No,'a.out':,
chmod:,2017-12-14 20:15:54,,No,'error.txt':,
rm:,2017-12-14 20:15:54,,No,'*.o':,
10.131.0.1,2017-12-14 20:16:27,/compile.php,200,POST,HTTP/1.1
10.131.0.1,2017-12-14 20:56:31,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-14 20:56:31,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-14 22:18:43,/,302,GET,HTTP/1.1
10.130.2.1,2017-12-14 22:18:44,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 23:50:25,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-14 23:50:25,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-14 23:53:02,/,302,GET,HTTP/1.1
10.128.2.1,2017-12-14 23:53:03,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 01:40:41,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-15 01:40:42,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:47:55,/,302,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:47:55,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:47:56,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 08:47:56,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 08:47:56,/css/normalize.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:47:56,/css/main.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 08:47:56,/css/style.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:47:56,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 08:47:56,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 08:47:56,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 08:47:57,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 08:47:58,/img/ruet.png,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 08:48:07,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 08:54:52,/home.php,302,GET,HTTP/1.1
10.131.0.1,2017-12-15 08:54:53,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 08:54:55,/sign.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 08:55:01,/action.php,302,POST,HTTP/1.1
10.131.0.1,2017-12-15 08:55:02,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 08:55:07,/process.php,302,POST,HTTP/1.1
10.131.0.1,2017-12-15 08:55:07,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 08:55:08,/bootstrap-3.3.7/js/bootstrap.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:08,/js/vendor/moment.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:16,/compiler.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:16,/archive.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:20,/contest.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:23,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:40,/contest.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:40,/archive.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:41,/compiler.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:42,/home.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:43,/login.php,302,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:43,/home.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:45,/login.php,302,GET,HTTP/1.1
10.128.2.1,2017-12-15 08:55:45,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 09:19:43,/home.php,302,GET,HTTP/1.1
10.131.0.1,2017-12-15 09:19:44,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 09:19:44,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 09:19:44,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 09:19:44,/css/normalize.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 09:19:44,/css/main.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 09:19:44,/css/style.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 09:19:44,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 09:19:44,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 09:19:44,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 09:19:46,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 09:19:47,/img/ruet.png,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 13:35:03,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-15 13:35:04,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 13:35:05,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 13:35:05,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 13:35:05,/css/normalize.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 13:35:05,/css/main.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 13:35:06,/css/style.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 13:35:06,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 13:35:06,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 13:35:06,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 13:35:43,/process.php,302,POST,HTTP/1.1
10.128.2.1,2017-12-15 13:35:43,/home.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 13:35:44,/bootstrap-3.3.7/js/bootstrap.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 13:35:44,/js/vendor/moment.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 13:35:55,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 13:35:57,/archive.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 13:36:03,/allsubmission.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 17:06:48,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-15 17:06:48,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 17:06:49,/css/bootstrap.min.css,304,GET,HTTP/1.1
10.131.0.1,2017-12-15 17:06:49,/css/font-awesome.min.css,304,GET,HTTP/1.1
10.128.2.1,2017-12-15 17:06:49,/css/normalize.css,304,GET,HTTP/1.1
10.131.0.1,2017-12-15 17:06:49,/css/main.css,304,GET,HTTP/1.1
10.131.0.1,2017-12-15 17:06:49,/css/style.css,304,GET,HTTP/1.1
10.128.2.1,2017-12-15 17:06:49,/js/vendor/modernizr-2.8.3.min.js,304,GET,HTTP/1.1
10.131.0.1,2017-12-15 17:06:49,/js/vendor/jquery-1.12.0.min.js,304,GET,HTTP/1.1
10.130.2.1,2017-12-15 17:06:49,/bootstrap-3.3.7/js/bootstrap.min.js,304,GET,HTTP/1.1
10.131.0.1,2017-12-15 17:06:54,/process.php,302,POST,HTTP/1.1
10.131.0.1,2017-12-15 17:06:55,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 17:06:56,/js/vendor/moment.min.js,304,GET,HTTP/1.1
10.131.0.1,2017-12-15 17:07:14,/archive.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 17:07:15,/archive.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 17:07:17,/archive.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 17:07:22,/archive.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 17:07:23,/compiler.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 17:07:31,/archive.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 17:07:35,/allsubmission.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 17:07:39,/home.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 17:07:43,/compiler.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 17:07:48,/home.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 19:15:20,/robots.txt,404,GET,HTTP/1.1
10.130.2.1,2017-12-15 19:15:20,/home.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 19:15:21,/img/ruet.png,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 19:19:15,/,200,GET,HTTP/1.1
10.128.2.1,2017-12-15 19:43:32,/archive.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 19:51:19,/home.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 19:53:17,/allsubmission.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-15 22:19:47,/robots.txt,404,GET,HTTP/1.1
10.130.2.1,2017-12-15 22:19:47,/,302,GET,HTTP/1.1
10.130.2.1,2017-12-15 22:19:48,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-15 22:23:28,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-15 22:23:29,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 00:48:41,/,302,GET,HTTP/1.1
10.128.2.1,2017-12-16 00:48:41,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 00:48:42,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 00:48:42,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 00:48:42,/css/normalize.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 00:48:42,/css/main.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 00:48:42,/css/style.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 00:48:42,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 00:48:43,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 00:48:43,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 00:48:46,/img/ruet.png,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 00:48:52,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 04:53:17,/,302,GET,HTTP/1.1
10.130.2.1,2017-12-16 04:53:19,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 04:53:25,/,302,GET,HTTP/1.1
10.130.2.1,2017-12-16 04:53:26,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 06:49:51,/robots.txt,404,GET,HTTP/1.1
10.131.0.1,2017-12-16 06:49:55,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 06:49:57,/css/style.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 06:49:58,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 06:49:59,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 06:50:01,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 06:50:02,/css/main.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 06:50:03,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 06:50:04,/css/normalize.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 06:50:05,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 06:50:07,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 07:33:02,/,302,GET,HTTP/1.1
10.130.2.1,2017-12-16 07:33:03,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 07:33:10,/,302,GET,HTTP/1.1
10.130.2.1,2017-12-16 07:33:11,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 10:28:25,/robots.txt,404,GET,HTTP/1.1
10.131.0.1,2017-12-16 10:28:25,/,302,GET,HTTP/1.1
10.130.2.1,2017-12-16 10:28:26,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 10:47:42,/,302,GET,HTTP/1.1
10.128.2.1,2017-12-16 10:47:42,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 12:27:11,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-16 12:27:11,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 13:32:00,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-16 13:32:01,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 13:52:19,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-16 13:52:19,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 15:09:35,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-16 15:09:35,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 15:09:36,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 15:09:36,/css/normalize.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 15:09:36,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 15:09:36,/img/ruet.png,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 15:09:36,/css/main.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 15:09:36,/css/style.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 15:09:37,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 15:09:37,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 15:09:37,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 15:09:40,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 15:09:48,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 15:09:53,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 15:10:46,/,302,GET,HTTP/1.1
10.128.2.1,2017-12-16 15:10:47,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 15:24:13,/,302,GET,HTTP/1.1
10.128.2.1,2017-12-16 15:24:14,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 16:01:33,/,302,GET,HTTP/1.1
10.128.2.1,2017-12-16 16:01:34,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:20:40,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:20:40,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:20:41,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:20:41,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 16:20:41,/css/normalize.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 16:20:41,/css/style.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:20:41,/css/main.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 16:20:41,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:20:41,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 16:20:41,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:20:44,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:21:08,/process.php,302,POST,HTTP/1.1
10.131.0.1,2017-12-16 16:21:08,/login.php?value=fail,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:21:11,/sign.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:21:17,/contest.php,302,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:21:18,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:21:19,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:21:21,/sign.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 16:21:38,/action.php,302,GET,HTTP/1.0
10.131.0.1,2017-12-16 16:21:38,/action.php,302,POST,HTTP/1.1
10.128.2.1,2017-12-16 16:21:40,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 16:21:47,/,302,GET,HTTP/1.1
10.128.2.1,2017-12-16 16:21:47,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 16:21:52,/process.php,302,POST,HTTP/1.1
10.128.2.1,2017-12-16 16:21:53,/contest.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 16:21:53,/js/vendor/moment.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 16:22:02,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 16:22:08,/details.php?id=41,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 16:22:16,/compiler.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 16:22:32,/logout.php,302,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:22:32,/logout.php,302,GET,HTTP/1.0
10.130.2.1,2017-12-16 16:22:32,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 16:22:36,/home.php,302,GET,HTTP/1.1
10.128.2.1,2017-12-16 16:22:36,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 16:23:57,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:31:06,/home.php,302,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:31:06,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:31:09,/img/ruet.png,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:52:50,/,302,GET,HTTP/1.1
10.128.2.1,2017-12-16 16:52:51,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 16:52:53,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 16:52:53,/css/normalize.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 16:52:54,/css/style.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 16:52:55,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 16:52:55,/css/main.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 17:04:23,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 17:04:25,/home.php,302,GET,HTTP/1.1
10.131.0.1,2017-12-16 17:04:25,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 17:05:00,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 18:03:40,/home.php,302,GET,HTTP/1.1
10.130.2.1,2017-12-16 18:03:43,/home.php,302,GET,HTTP/1.1
10.130.2.1,2017-12-16 18:03:44,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 18:03:45,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 18:03:45,/css/font-awesome.min.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 18:03:46,/css/normalize.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 18:03:48,/css/main.css,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 18:03:48,/css/style.css,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 18:03:48,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 18:03:52,/js/vendor/jquery-1.12.0.min.js,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 18:03:53,/bootstrap-3.3.7/js/bootstrap.min.js,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 18:04:09,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 18:04:19,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 18:04:24,/img/ruet.png,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 18:04:33,/index.php,302,GET,HTTP/1.1
10.130.2.1,2017-12-16 18:04:35,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 18:05:18,/home.php,302,GET,HTTP/1.1
10.131.0.1,2017-12-16 18:05:19,/login.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 18:33:44,/,302,GET,HTTP/1.1
10.130.2.1,2017-12-16 18:33:45,/login.php,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 18:33:52,/css/bootstrap.min.css,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 18:55:26,/,302,GET,HTTP/1.1
10.131.0.1,2017-12-16 18:55:26,/login.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 18:55:29,/fonts/fontawesome-webfont.woff2?v=4.6.3,200,GET,HTTP/1.1
10.128.2.1,2017-12-16 19:11:54,/process.php,302,POST,HTTP/1.1
10.131.0.1,2017-12-16 19:11:55,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 19:12:05,/archive.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 19:12:13,/allsubmission.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 19:13:09,/archive.php,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 19:13:12,/archive.php?page=2,200,GET,HTTP/1.1
10.130.2.1,2017-12-16 19:13:28,/home.php,200,GET,HTTP/1.1
10.131.0.1,2017-12-16 19:34:02,/,302,GET,HTTP/1.1
